date,price,symbol
2020-01-07,15.82,BVBF
2020-01-14,15.62,BVBF
2020-01-21,16.07,BVBF
2020-01-28,16.1,BVBF
2020-01-31,16.02,BVBF
2020-02-04,16.04,BVBF
2020-02-11,16.02,BVBF
2020-02-18,16.21,BVBF
2020-02-25,16.28,BVBF
2020-02-29,16.28,BVBF
2020-03-04,16.3,BVBF
2020-03-11,16.58,BVBF
2020-03-18,16.61,BVBF
2020-03-25,16.61,BVBF
2020-03-31,16.5,BVBF
2020-04-07,16.49,BVBF
2020-04-14,16.44,BVBF
2020-04-21,16.29,BVBF
2020-04-28,16.49,BVBF
2020-04-30,16.6,BVBF
2020-05-05,16.6,BVBF
2020-05-12,16.6,BVBF
2020-05-19,15.59,BVBF
2020-05-26,15.55,BVBF
2020-05-31,15.5,BVBF
2020-06-02,15.53,BVBF
2020-06-09,15.53,BVBF
2020-06-16,15.55,BVBF
2020-06-23,15.57,BVBF
2020-06-30,15.62,BVBF
2020-07-07,15.66,BVBF
2020-07-14,15.71,BVBF
2020-07-21,15.73,BVBF
2020-07-28,15.74,BVBF
2020-07-31,15.73,BVBF
2020-08-04,15.76,BVBF
2020-08-11,15.78,BVBF
2020-08-18,15.8,BVBF
2020-08-25,15.81,BVBF
2020-08-31,15.83,BVBF
2020-09-01,15.83,BVBF
2020-09-08,15.82,BVBF
2020-09-15,15.83,BVBF
2020-09-22,15.92,BVBF
2020-09-29,15.95,BVBF
2020-10-07,16.09,BVBF
2020-10-14,16.07,BVBF
2020-10-21,16.14,BVBF
2020-10-28,16.16,BVBF
2020-11-02,16.3,BVBF
2020-11-04,16.12,BVBF
2020-11-11,16.18,BVBF
2020-11-12,16.18,BVBF
2020-11-18,16.2,BVBF
2020-11-25,16.25,BVBF
2020-12-09,16.34,BVBF
2020-12-16,16.36,BVBF
2020-12-23,16.4,BVBF
2020-12-30,16.4,BVBF
2021-01-06,16.43,BVBF
2021-01-13,16.45,BVBF
2021-01-20,16.52,BVBF
2021-01-27,16.54,BVBF
2021-02-03,16.52,BVBF
2021-02-17,16.55,BVBF
2021-02-24,16.56,BVBF
2021-03-03,16.53,BVBF
2021-03-10,16.54,BVBF
2021-03-17,16.51,BVBF
2021-03-24,16.52,BVBF
2021-03-31,16.54,BVBF
2021-04-07,16.55,BVBF
2021-04-14,16.56,BVBF
2021-04-28,16.6,BVBF
2021-05-05,16.61,BVBF
2021-05-12,16.62,BVBF
2021-05-19,16.64,BVBF
2021-05-26,16.66,BVBF
2021-06-02,16.71,BVBF
2021-06-09,16.72,BVBF
2021-06-16,16.77,BVBF
2021-06-23,16.8,BVBF
2021-06-30,16.8,BVBF
2021-07-07,16.81,BVBF
2021-07-14,16.82,BVBF
2021-07-21,16.85,BVBF
2021-07-28,16.86,BVBF
2021-08-04,16.9,BVBF
2021-08-11,16.9,BVBF
2021-08-18,16.94,BVBF
2021-08-25,16.96,BVBF
2021-09-01,16.98,BVBF
2021-09-08,16.99,BVBF
2021-09-15,17.01,BVBF
2021-09-22,17.01,BVBF
2021-09-29,16.96,BVBF
2021-10-06,16.94,BVBF
2021-10-13,16.57,BVBF
2021-10-20,16.68,BVBF
2021-10-27,16.58,BVBF
2021-11-03,17.0,BVBF
2021-11-10,17.01,BVBF
2021-11-17,17.04,BVBF
2021-11-24,16.98,BVBF
2021-12-01,17.08,BVBF
2021-12-08,17.06,BVBF
2021-12-15,17.01,BVBF
2021-12-22,17.02,BVBF
2021-12-29,17.11,BVBF
2022-01-05,17.09,BVBF
2022-01-12,17.07,BVBF
2022-01-19,17.08,BVBF
2022-01-26,17.06,BVBF
2022-02-09,17.13,BVBF
2022-02-16,17.14,BVBF
2022-02-23,17.14,BVBF
2022-03-02,17.16,BVBF
2022-03-09,17.17,BVBF
2022-03-16,17.18,BVBF
2022-03-23,17.19,BVBF
2022-03-30,17.37,BVBF
2022-04-06,17.39,BVBF
